global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
1051.2824294783716	-0.9702245607581972	1105194.7465299473	0.9413356982984368	1124.542589037346	-0.7233650901100646	0.5232570535899418	1264596.0345588173	984.701964075425	-0.4255140715953303	969637.9580539996	0.1810622251256358	1003.6258636257144	854.8270093857135	1.538157	24.36569	0.1828148757278282	0.1175641244305382	0.0276156426	-0.1189204252	0.0379343147	-0.2316272441	-0.0609720589	0.114773615	0.0720625668	-0.0078309184	-0.0169372263	-0.2451483339	-0.1905519322	-0.0028560363	0.1295809819	0.0621160152	-0.0391585664	-0.0680967281	-0.2039173624	0.1390412799	-0.069861091	0.0331846787	0.0025981742	-0.067005193	0.0816871143	-0.0306480519	-0.0678355249	-0.0558929841	0.0165917713	0.1008927464	0.0506261113	0.0221179451	-0.1358475238	-0.1476495208	0.0967436125	-0.1437344089	-0.0337337173	-0.0707677332	0.0010769573	-0.1238353056	-0.0661126033	0.0780159712	0.0933994482	0.1144121417	0.0346039102	-0.0088588208	0.1882454113	0.2020896189	-0.1832410348	0.0036754752	-0.0383429059	-0.0762041371	0.1221496323	0.0244499734	-0.0614214549	0.2845670574	0.1385311985	-0.1323844155	-0.037816172	0.1173142836	-0.1613073786	0.0941922372	0.1032756711	0.0357418012	-0.0586669093	-0.0830173009	-0.0447287332	0.0350287442	0.1723788026	0.0065309916	-0.1248704195	-0.0866655783	-0.190568753	0.0739297571	-0.0851497545	-0.0477393626	0.0444882709	0.0070079638	-0.0813259916	0.019676273	-0.1284573069	-0.1198819314	-0.1286762488	-0.1183362316	-0.1544170983	0.2394960806	0.0173550366	0.0995288669	-0.050444686	0.0108299093	-0.1118339069	0.0337553506	-0.0666634999	-0.1738736846	0.2008021681	0.0862185708	-0.146295481	0.0702265999	-0.1318246992	-0.3004332076	-0.067073709	0.0614593318	0.0432385066	0.0346076086	-0.1122101661	-0.0637128322	0.0356172726	0.0566932729	0.0865401639	-0.1054279714	0.0430942802	0.0350428114	-0.1003291122	0.0105603401399889	-0.0110566606911533	0.0001115207838722	0.0001222497456392	0.0814974109691348	-0.060799746175121	0.0036966091349591	0.006641827994672	-0.333962482999496	-0.0988550833393588	0.1115309400511886	0.0097723275020315	-0.0003442923070069	0.0001324541215359	1.7544094311846967e-08	1.1853719266413349e-07	-0.0004951448614749	0.0001095553379236	2.451684338449979e-07	1.2002372067554193e-08	0.0008394145314142	5.8250984399975745e-08	7.04616755549321e-07	3.393177183566217e-15	1.0
1051.900340538136	0.6179110597645376	1106494.326424247	0.381814077779334	1112.3923648718633	-12.150224165482769	147.62794727148145	1237416.7734252166	982.985638367896	-1.7163257075291083	966260.76523754	2.945773934325295	1001.7182285009824	858.6032023240148	1.33419	21.134684	0.1151993698765303	0.070299387108851	0.115524976	0.0116571824	0.055916429	-0.1475626864	0.1076611762	0.0942579038	-0.0733659031	-0.1096165793	0.0805415634	-0.0869163261	-0.0148890922	-0.110949158	-0.0594848382	0.0250710128	-0.0847692531	-0.0367118812	-0.0728738423	-0.0359622188	-0.1872916898	-0.1443684338	0.2413774477	-0.0199879157	0.1839251652	0.016190623	-0.0187495562	-0.0124196703	-0.0603527291	0.0067093622	0.0411483081	-0.0264886939	-0.0293379863	0.1285210991	0.1534292863	0.082328181	-0.2042551809	0.2286785012	-0.0895373701	0.1139910667	0.0334974676	0.0484191307	-0.1378652283	-0.0214233761	-0.1222668972	-0.0097909238	0.0387014796	0.008721737	0.0380999801	0.0600896363	0.1005823562	0.0555067962	0.0313962981	0.0400656318	-0.0074000344	0.1011914933	-0.1929029794	0.0038153776	-0.2358073189	0.2517275124	0.0404186687	0.0495526899	-0.2012408092	-0.1180512497	-0.0122267561	-0.1162990284	0.0628576681	-0.1495184157	-0.0584409056	-0.1020650799	-0.0218161095	0.0025072576	0.0912672058	0.1683221417	0.0789299886	-0.0667764078	0.0153780101	0.0262182932	0.1141816525	-0.0527491411	0.0651749521	0.0620582948	-0.0090781012	-0.1836569798	0.0399363602	0.1374443309	-0.0709195317	-0.0134845368	-0.1434124992	0.0149922585	-0.0767050591	0.1369363186	-0.1218181365	0.0630629678	-0.184217281	-0.1874086874	-0.1086449921	-0.018602032	0.0423595285	-0.0327396089	0.1124106322	-0.1252781158	0.2970435681	-0.1655061579	-0.0216579081	-0.0988065084	0.1802904829	0.1564001148	-0.1046727787	-0.1073422654	0.0494042187	0.0251860523	-0.0912870929	0.0107502656232156	0.0001899254832267	0.0001155682109696	3.607168917889569e-08	0.1425877151496024	0.0610903041804675	0.003732025264862	0.0203312565115841	-0.3025437465561822	0.0314187364433137	0.0915327185802514	0.0009871369996944	-4.372950052735497e-05	0.0003005628064795	9.033800063886045e-08	1.912269216371938e-09	-0.0006440185407756	-0.0001488736793007	4.147598808627331e-07	2.216337238852767e-08	0.0008399861210244	5.715896101999565e-07	7.055766835136179e-07	3.2671468248853823e-13	0.0
1052.281142640112	0.3808021019758598	1107295.6031559797	0.1450102408692331	1124.199151241418	11.80678636955463	139.400204376301	1263823.7316519243	984.431260172526	1.4456218046300364	969104.9060048676	2.0898224020218032	1002.7132095010716	862.3063136336026	1.196695	18.95665	0.1814191841741371	0.0946339582120462	-0.0222959367	-0.0606143803	0.0997485116	-0.168404695	-0.0703564125	0.0245342944	-0.0462063289	0.0307162441	0.0800001318	-0.2851512781	0.1333521513	0.0353396982	-0.0811962238	0.0949883697	-0.0966657399	0.0172637527	-0.154131169	-0.1716052223	0.1176652184	-0.2576006111	0.319298068	0.0588033699	0.0212630896	0.0014171838	0.0418516928	-0.0276492641	-0.0397204895	0.0707786946	-0.0491310259	-0.0558165783	0.0974650858	0.1542789631	-0.084453863	-0.2149681105	0.1247193926	-0.0101292485	0.0421193167	0.0246866195	-0.1367057366	0.1308423473	0.0443324442	0.1145769331	0.0166004438	0.0195141808	-0.1246158658	0.1437918563	0.1725096461	0.0993110917	-0.049812928	0.0839562204	0.069705786	0.0074917087	0.018603756	0.2240762965	-0.3916743367	0.1442072651	-0.2977342258	-0.0381460798	0.0579670903	0.0122716535	-0.0343581104	0.1060224469	0.168606363	0.0799492629	-0.1183286006	-0.1342845945	0.0836154621	0.1128657308	0.019172902	-0.0272904	-0.0243088688	-0.0396496773	0.0065470633	0.1506933905	0.0012618264	0.0389333491	-0.0260094606	0.0224172412	-0.2000017897	-0.1230209977	-0.0747095944	0.1314553391	-0.0224130328	0.2086209311	0.0594248948	-0.1115172646	0.0198080929	-0.035659876	-0.0902097809	-0.0539373738	-0.1765465668	-0.1166035505	-0.155734115	-0.1350981521	-0.1576964909	0.0450244244	-0.1552772403	-0.2819437244	-0.0411327859	-0.0578633326	0.1676988782	-0.0764294316	-0.0124889731	-0.1086678089	-0.1744324987	-0.144266967	-0.0262925069	-0.1091829923	0.0555787436	0.0151740128	-0.0812449131	0.0226224596860049	0.0118721940627892	0.0005117756822449	0.0001409489918645	0.0786828757712925	-0.0639048393783098	0.0040838284959675	0.0061909949396406	-0.3568940905323927	-0.0543503439762104	0.1273733918569437	0.0029539598903323	0.0002679707333283	0.0003117002338556	9.715703578567001e-08	7.18083139205069e-08	7.011261132139346e-05	0.0007141311520969	4.915778266304791e-09	5.099833023953792e-07	0.0008399908702083	4.749183900093143e-09	7.055846620332972e-07	2.255474771690392e-17	0.0
1051.6143653395309	-0.6667773005810886	1105892.7733884642	0.4445919685702034	1118.52675707268	-5.67239416873781	32.17605560553071	1251102.1062875262	983.618664072074	-0.8125961004519695	967505.6763109316	0.6603124224697473	1002.4123660923466	856.7089260465586	1.291522	20.45879	0.1447729219586556	0.078769829457768	0.1353713821	0.0406230916	0.0314037345	-0.0780275964	0.126386972	0.0373088256	-0.0709306247	0.0424662294	0.1654843838	-0.005919224	0.0499801651	-0.1444536745	0.0373364204	-0.0080241702	0.0747238904	0.0501573006	-0.1122668716	0.0389324149	0.0451584483	0.0624895586	0.0537468535	0.203826914	0.018609065	0.0755982169	0.1090918746	0.0656923883	0.0948475481	0.083572387	0.3123616774	-0.0297291964	0.2435571811	-0.0378552165	-0.1625488004	-0.0282554832	-0.0390181529	-0.0506232562	0.0217067373	-0.0064918886	0.0320854726	0.0630414756	0.1608345858	-0.1563560183	-0.0599531454	0.0938647614	-0.0860402832	-0.0576796667	-0.0797144499	-0.0342333208	0.1540085358	-0.0113342848	0.0108017675	-0.1012571352	-0.0306389598	0.1152854992	0.0195131191	-0.0248591663	0.0852716854	-0.027443144	-0.0075570723	-0.090672389	-0.1419086834	0.3083711695	0.1794073476	-0.0814823402	-0.0723793688	-0.0421065652	-0.0426255745	-0.2045079397	0.1300147395	0.1338481524	0.0117479191	0.1042776981	0.0759496822	0.1030004766	0.1005561883	0.0906243483	-0.0400645534	0.1610464341	-0.0026748208	0.2056298397	0.080012265	0.0337135587	0.0324524232	0.0778746981	-0.0348683968	-0.1444339151	-0.1126471415	0.0546133425	-0.1742779742	0.0861256553	-0.0444415723	0.1337161579	-0.0996349798	-0.1307087823	-0.0640372937	-2.54264e-05	0.0779854077	-0.0674725366	0.0228451889	0.1268364768	0.0351541685	0.0991458606	-0.0021462211	0.1833613619	-0.0817246152	0.0773054037	-0.1391694762	-0.1109488906	0.0616009311	0.0050684204	-0.0703125971	0.0107596898398725	-0.0118627698461323	0.0001157709254502	0.0001407253084223	0.1363475543769823	0.0576646786056897	0.0033252151586974	0.0185906555845841	-0.3068073603152896	0.050086730217103	0.0941307563436359	0.0025086805438408	0.0006709285250048	0.0004029577916765	1.623749818728016e-07	4.501450856651166e-07	0.0001702819948312	0.0001001693835098	2.8995957763692823e-08	1.0033905392734701e-08	0.0008399431796	-4.7690608300020136e-08	7.055045449565579e-07	2.274394120025949e-15	0.0
1053.3757186441271	1.7613533045962413	1109600.4046290312	3.1023654636121	1126.6879655317828	8.161208459102681	66.60532351292916	1269425.7716741478	985.1187699860218	1.5001059139477777	970458.9909787724	2.250317753061097	1003.542140897266	858.9769273424022	1.25242	19.839378	0.059613966155816	0.0333888684099041	-0.0767533398	0.0595088855	0.1307645965	-0.0636480355	-0.0270482352	-0.1365968138	-0.0282681389	0.0761417501	0.1338007571	-0.0910880487	0.0021833915	0.0707264415	-0.1814901879	0.019449659	-0.0366345205	-0.0319706326	-0.1035180597	0.0104787131	0.159686738	0.0271823311	0.0683056138	0.034694413	-0.0030765524	-0.0069489038	0.1106738576	0.0030995091	0.1615644992	-0.1116795867	-0.0189076577	0.0014303075	-0.0740488739	-0.1037452361	0.0626307748	0.0800571826	-0.0036401034	0.0243453207	-0.0114236486	0.0164241608	0.2116365582	0.0384672308	0.067889119	-0.0449567314	0.1567375886	-0.0286240129	0.0988379446	-0.0841531892	0.0264378014	0.0326393511	-0.0364409665	0.0879676004	-0.1528026964	0.0004160692	0.0315711211	0.1532081229	-0.0659884187	0.1318275674	0.0455807321	-0.0819915259	-0.034883985	0.051417169	0.1363410668	0.1473621132	0.0136307904	0.0846221914	0.0562525294	0.1039292874	-0.0582819725	0.0236610367	0.0057601122	-3.81396e-05	-0.0147544137	-0.0715974762	-0.0766300248	-0.0918585979	-0.0118266323	0.128719758	-0.0174212216	0.0786657139	0.1430280635	0.0886069923	-0.1613984343	-0.0535135024	0.1547428107	0.0820319365	0.0004130142	-0.1316557436	0.0333500125	-0.0971617092	-0.0213996455	-0.0494860878	-0.111055137	-0.1290051669	-0.1384090532	-0.0807616615	-0.0849729462	-0.0939784034	-0.0645541788	-0.0398917901	-0.0782455203	0.0058165966	0.0189192417	-0.0649595272	-0.0131976629	0.1354936893	-0.0704580666	-0.1205222428	0.0381199736	-0.1126387502	0.0674542747	-0.0050684204	-0.0586099215	0.0225524719245413	0.0117927820846687	0.0005086139899072	0.0001390697092964	0.1095008258628666	-0.0268467285141156	0.0007207468319106	0.0119904308646498	-0.3070086554375137	-0.0002012951222241	0.09425431451355	4.051972623121936e-08	0.0009639804962213	0.0002930519712164	8.58794578338763e-08	9.292583970950636e-07	4.790521121145197e-05	-0.0001223767836197	2.2949092612138233e-09	1.4976077169114627e-08	0.0008399776334599	3.4453859899959665e-08	7.055624247128941e-07	1.1870684620060479e-15	0.0
1054.7639641011888	1.3882454570616574	1112527.0199664538	1.92722544905233	1135.02114424272	8.333178710937318	69.44186742841894	1288272.9978780537	985.379371732824	0.2606017468021946	970972.506236575	0.0679132704363551	1003.9498870197216	861.549239505191	1.160101	18.376972	0.0866370402294609	0.0453778694589004	-0.0998418421	-0.0856849118	0.044161939	0.0388606805	-0.134660522	-0.0042900397	-0.0189612445	0.1076433467	0.0570435276	0.040695749	-0.0068159581	0.0812166936	-0.0118850573	-0.0025152073	0.1027632753	0.1007075605	-0.1148613288	0.0727195045	0.0245849571	-0.0401938447	-0.0244772551	-0.0432565854	-0.0327950604	0.0037737456	0.0660387699	0.1494249917	0.2270492709	-0.0688358534	0.0198464255	0.0138762796	-0.0158042706	0.0624299165	-0.011047181	-0.1722300446	0.0130690666	-0.0719825804	0.0733588158	0.0118005966	-0.0567838216	-0.0375567152	0.0228191743	-0.1018150829	0.0655955362	0.1187907096	0.1040920187	-0.0633910125	0.0074125436	0.1244595606	-0.0906177622	0.0300966879	0.0071982777	-0.1515623871	-0.0487488895	0.045130454	-0.0280591722	-0.0771208971	0.161791563	-0.0161556113	0.0922899901	-0.0048455202	0.0468960844	0.1212345791	0.0464353513	-0.0303387294	0.1029971786	-0.0725814441	-0.0113748829	-0.0233160734	0.1237200742	-0.1794414221	0.0306654121	-0.0471493121	0.0341582803	-0.1229853247	-0.0134304042	-0.148648621	-0.1218280372	-0.1042753651	-0.011162073	0.0414088609	-0.074944801	0.0046024051	-0.0871292706	0.030873277	-0.0941493019	-0.1001005932	0.1856923859	0.0482986102	-0.0400737046	-0.0538139215	-0.0554477753	0.0708401839	-0.0379391558	-0.1277557356	0.0795349133	0.0829676238	0.1437258029	-0.0073406929	-0.0299779721	-0.0218597595	0.022978813	0.192702293	-0.0439142428	0.2384031471	0.0223740043	0.0020950004	0.0282642896	-0.1142514127	0.0731227308	-0.0151740128	-0.0462651033	0.022379838937752	-0.0001726329867892	0.0005008571908797	2.9802148127794126e-08	0.1268122963677314	0.0173114705048647	0.0002996870110408	0.0160813585100573	-0.3283009378386481	-0.0212922824011344	0.1077815057857358	0.0004533612898496	0.0016019368448489	0.0006379563486276	4.0698830275426e-07	2.566201654884449e-06	0.0001910315899691	0.0001431263787576	3.649306836612235e-08	2.048516029627772e-08	0.0006638472741117	-0.0001761303593482	4.4069320334553453e-07	3.1021903484126065e-08	0.0
1055.5087992954946	0.7448351943057787	1114098.825390217	0.5547794666765271	1126.1008183334814	-8.920325909238727	79.57221432703572	1268103.0530513364	984.5687631046072	-0.8106086282167553	969375.6492813362	0.6570863481394498	1003.469563355072	865.24353123976	1.165771	18.466793	0.098261956557694	0.0476125227225593	0.0752983955	-0.1335398694	0.0282913493	0.1017447612	-0.0396358868	0.1402693186	-0.035914623	0.1222448775	-0.0366618894	-0.0053782569	-0.0329215809	-0.0068269678	0.0747315224	0.0159932306	0.0369128729	0.1520043142	0.0751860966	-0.1149555275	0.1405888253	-0.0155379884	0.0721532532	0.0140155586	-0.0189461729	-0.0069760817	0.142074375	-0.0350896801	-0.0087976124	-0.0772947763	-0.1423347861	-0.033558656	-0.1726674916	0.0777731184	-0.002947565	0.0043018984	-0.154071044	-0.0863697054	0.0705686209	0.1643286113	0.0016595729	-0.0833544388	0.0188073971	-0.0384945616	0.0887039256	0.1073549604	0.034891922	0.04876911	-0.16707569	-0.0330596604	-0.006004782	-0.000936063	0.1033592881	-0.0853422995	-0.0487529936	-0.0664733226	-0.0730308412	0.1009730084	0.0185808265	-0.146406101	-0.0310710682	-0.0975858113	0.031197638	0.010880987	0.0490408221	0.0043916644	0.0162263958	-0.0613734374	-0.0711739671	0.0821177292	-0.1766765567	-0.0722152086	0.0573497777	0.0853079632	0.0114415868	-0.1424414612	-0.191559606	-0.0771521605	-0.0779191559	-0.046361692	0.0644044029	-0.0184699141	-0.0790491897	-0.0698079273	-0.0313813242	0.0304675637	0.0156865452	0.0079264661	0.0604252873	0.1799980846	0.0993811445	-0.1224321023	-0.0516270992	-0.0230478318	-0.0774667777	-0.0348217294	-0.0161845921	-0.0143563036	-0.1101373267	0.0425634171	-0.0976491931	0.023449801	-0.0392742139	0.0117567645	-0.1457979402	0.2184334224	-0.0086454737	-0.1106712891	0.0189597162	-0.1157857731	0.0785907625	-0.0251860523	-0.033413395	0.0107815709859266	-0.0115982679518254	0.0001162422729245	0.0001345198194823	0.1448782685432093	0.0180659721754778	0.0003263793506451	0.0209897126960782	-0.2913816737408723	0.0369192640977757	0.0849032797920321	0.0013630320615213	0.0015078913915097	-9.40454533392e-05	8.844547293775647e-09	2.2737364485890598e-06	0.0005028293041779	0.0003117977142088	2.528373091400311e-07	9.721781458583253e-08	0.0004361213950074	-0.0002277258791043	1.902018711832006e-07	5.185907601382626e-08	0.0
1054.8632568167027	-0.6455424787918673	1112736.4905819409	0.4167250919247485	1121.9043563842774	-4.196461949203922	17.61029289111638	1258669.3848740198	983.138000607958	-1.4307624966492083	966560.3282394132	2.0470813218178763	1002.1126781835126	865.8257976754591	1.149774	18.213388	0.1668554176266462	0.0953654824810224	0.0808805575	0.0275289361	0.0780359409	0.0299027077	0.0880558168	0.0419631465	-0.0874577002	0.027482814	0.0262808919	0.0734531266	-0.1025535109	-0.1346780159	0.0501165753	0.0050602927	-0.003794788	0.0288002752	0.0799217881	0.1668571005	0.0453705152	-0.2178846718	-0.2166499244	0.0632166514	0.1268625151	0.092282971	0.1694239101	-0.0941303203	-0.2693839015	0.1689517318	-0.0932425531	-0.1344650579	0.0645143603	-0.0388700923	0.0212733836	0.1263350396	-0.0599075192	0.1801760468	0.1457391217	0.0375341303	-0.1189657052	0.0324665522	0.0195218533	-0.0099092043	-0.0128888953	0.0400505737	-0.168703174	-0.1864665312	-0.0260092831	-0.0729445138	0.1269068073	0.0051756511	0.0150234114	0.0253318018	-0.0626730431	-0.0183191956	0.0910188893	0.0343165541	0.190427378	0.209150107	0.1151413565	-0.0576482842	-0.005756011	-0.1223607424	-0.0366432	-0.1088832679	-0.2566374934	-0.0962833728	0.1179891463	0.2339578397	-0.0948762494	0.1529065766	0.1827733592	0.1744897662	-0.1169403267	0.1496618588	-0.0247210877	0.1519798659	0.0344555253	0.0554499685	-0.0405426643	-0.030241749	-0.0678779461	-0.0482050306	-0.0557959508	0.0602841498	0.0003567747	-0.1638708001	-0.0490347451	0.0645640031	0.0659212498	-0.1547384174	0.0788938801	0.143189557	0.0742514902	-0.1229207812	-0.1770630121	0.1477889981	0.3545942291	-0.1842104558	-0.0147123517	-0.0221341202	-0.1284847171	0.1457799171	-0.2268514199	-0.0383954627	0.0078228946	0.0647586961	0.1350305918	-0.1172407796	0.0838433825	-0.0350428114	-0.0201956026	0.0106587975415237	-0.0001227734444028	0.0001136099650311	1.507331865055186e-08	0.0747205058340085	-0.0701577627092008	0.0049221116683605	0.00558315399209	-0.3441021858770199	-0.0527205121361475	0.1184063143253431	0.0027794523998976	0.0020979550530877	0.0005900636615779	3.481751247148364e-07	4.401415404776214e-06	0.0002159581346818	-0.000286871169496	4.663791593524248e-08	8.22950678880601e-08	0.0004362739506712	1.5255566380002836e-07	1.9033496003425666e-07	2.3273230557467284e-14	0.0
1055.6879686270083	0.8247118103056437	1114477.0871038192	0.680149570057612	1123.0059974439216	1.10164105964418	1.213613024293952	1261142.4702950174	984.556648942536	1.418648334577938	969351.794976956	2.012563097200757	1003.8870503115256	863.5698018086683	1.093614	17.323771	0.1854819921939908	0.1152064115603101	0.087929898	0.0841257815	0.1163761799	0.0514983724	0.0952601899	0.0199405075	-0.1728727486	0.0785224677	0.1353984645	0.0426941056	-0.0942115785	-0.1791192289	-0.131266672	0.0646818776	0.0807189547	-0.0531454817	0.0314039899	-0.0113975778	0.123050136	0.0751627446	-0.0091639193	0.0466612963	0.0243288603	-0.0780558028	-0.0947449371	-0.0841685608	-0.2164558047	0.0688059024	0.0387695526	0.163302267	0.2210401274	-0.1149923264	0.0867070143	-0.1518381107	-0.0087148044	-0.1606895241	-0.0134136899	0.1286730785	-0.0762240804	-0.1541627862	-0.0054193207	-0.0677052526	0.0470793903	-0.0190707308	0.059447022	-0.1148533506	-0.0174607407	0.0799608512	0.1633865739	0.1367496547	-0.0311319932	-0.0374123211	-0.0036593385	0.0352092108	0.0154733305	0.1152855384	0.0426156299	-0.0429236034	-0.19638731	-0.0447035079	-0.0787183293	-0.0188950698	-0.1973126731	-0.2067441473	-0.041272083	0.1111523641	-0.0414998214	-0.0502841425	-0.1054437464	-0.1161710796	0.0816766329	0.0370694931	0.0227848392	0.2450325818	-0.0934377135	-0.1428239296	0.0041288506	0.0458480708	-0.1599230773	0.0335935111	-0.064481402	0.1078338151	0.1623056338	0.0217511604	-0.10906782	-0.1633308196	-0.0712015854	0.0143662973	0.050818657	0.0201345377	-0.0891117558	0.011815424	-0.1987727336	-0.1730689784	0.2307081321	-0.1015483653	0.1139057578	0.0221233345	-0.0547204144	0.0412772556	-0.1283202053	0.0610562678	0.1299284354	-0.0785440445	0.2263244081	0.15532398	0.0728257946	-0.1186154352	0.0888661936	-0.0446835199	-0.0067565429	0.0163661067998077	0.005707309258284	0.0002678494517827	3.257337896969427e-05	0.1752031318785611	0.1004826260445526	0.0100967581368094	0.0306961374200564	-0.3122011038103807	0.0319010820666392	0.0974695292204201	0.0010176790370224	0.0012569766095273	-0.0008409784435603	7.072447425332725e-07	1.5799901968987466e-06	0.0001097746750162	-0.0001061834596656	1.2050479274912324e-08	1.1274927106556104e-08	0.0004369315439355	6.575932642999814e-07	1.909091740858598e-07	4.3242890125270514e-13	0.0
1057.155406153812	1.4674375268036783	1117577.5527602313	2.1533728950716964	1128.2514836166845	5.245486172762867	27.51512518864643	1272951.4102832496	986.9933825922948	2.436733649758821	974155.93728098	5.937670879866945	1006.3632138902389	859.6101329206472	1.292499	20.474266	0.0849674558353425	0.0440644642189369	0.1058899334	-0.02180744	0.0570612623	0.0947679562	-0.0240548476	0.0429460943	-0.1845161884	0.0409770097	-0.0306259823	0.0092555285	-0.0670486616	0.0027898926	-0.0002850191	0.1028490144	0.2784576248	0.0286111526	-0.0401580422	-0.0913515442	-0.1593984109	0.0683343513	-0.0298559871	0.037470708	-0.0999806672	0.0248378623	0.0432625678	-0.0478574292	0.038185181	-0.0130504473	-0.0750570943	-0.0485083947	-0.0507506221	0.0433492962	-0.1014950666	-0.0462431924	0.1174235852	0.1047833556	-0.1388652462	-0.0171475609	-0.0675773191	-0.1753131748	-0.0631942676	-0.0764179545	-0.1408944091	-0.0483156229	0.0160176731	-0.0018812707	0.0610173777	-0.1177659576	0.0203764854	0.1354590329	0.1261890205	-0.1759624776	0.0833275958	-0.0535992761	0.1275125471	-0.1934412004	-0.1815501228	-0.0683852098	0.0125470829	-0.0129694873	0.0672402541	-0.0742641671	0.0066063719	0.1018884616	-0.0744360055	-0.0112305779	-0.1330320456	0.1536804775	0.1872768975	0.0311757761	-0.0440423918	-0.1232815036	0.0934061091	0.1591271971	-0.0074535075	-0.1230730122	0.0403591748	0.0085642268	-0.0263515733	-0.0915667835	0.0420240291	-0.1572659829	0.0624064213	0.0235948815	-0.0569438313	-0.0346059643	-0.0128136563	0.1383086374	0.0674885249	0.1374234014	-0.0344971464	-0.0425844208	0.1142445096	-0.0313158449	0.0193144918	0.0613458755	-0.1034994018	0.0484372512	-0.2830524932	0.0831540301	0.1399028713	0.0032040645	0.0597467576	0.0560725623	-0.0046935673	0.0548615268	-0.2754454003	-0.1199087977	0.0936454286	-0.0540487397	0.0067565429	0.031927626514502	0.0155615197146942	0.0010193733348495	0.0002421608958308	0.1542906214943258	-0.0209125103842353	0.0004373330905707	0.0238055958811053	-0.2804640038134778	0.0317370999969028	0.0786600574350864	0.0010072435162134	0.0012190414812	-3.793512832730018e-05	1.4390739612087331e-09	1.4860621328862897e-06	-0.0001872337787416	-0.0002970084537577	3.5056487901858425e-08	8.821402160359922e-08	0.0004371144766406	1.8293270509999558e-07	1.9106906568878562e-07	3.3464374595201944e-14	0.0
